Year,Day,Hour,Minute,Bx GSE-GSM(nT)
2021,31,19,55,-2.11
2021,31,20,0,-1.68
2021,31,20,5,-2.48
2021,31,20,10,-2.43
2021,31,20,15,-2.54
2021,31,20,20,-2.70
2021,31,20,25,-2.63
2021,31,20,30,-2.41
2021,31,20,35,-2.04
2021,31,20,40,-2.12
2021,31,20,45,-2.24
2021,31,20,50,-2.50
2021,31,20,55,-2.50
2021,31,21,0,-2.74
2021,31,21,5,-2.77
2021,31,21,10,-2.54
2021,31,21,15,-2.76
2021,31,21,20,-2.35
2021,31,21,25,-1.56
2021,31,21,30,-0.51
2021,31,21,35,-1.22
2021,31,21,40,-1.50
2021,31,21,45,-0.78
2021,31,21,50,0.92
2021,31,21,55,0.54
2021,31,22,0,0.42
2021,31,22,5,0.11
2021,31,22,10,0.00
2021,31,22,15,-0.52
2021,31,22,20,0.57
2021,31,22,25,0.86
2021,31,22,30,1.31
2021,31,22,35,1.68
2021,31,22,40,1.43
2021,31,22,45,2.15
2021,31,22,50,2.85
2021,31,22,55,3.09
2021,31,23,0,3.09
2021,31,23,5,2.95
2021,31,23,10,3.07
2021,31,23,15,3.03
2021,31,23,20,2.46
2021,31,23,25,1.75
2021,31,23,30,1.68
2021,31,23,35,2.30
2021,31,23,40,2.28
2021,31,23,45,2.49
2021,31,23,50,2.74
2021,31,23,55,2.89
2021,32,0,0,2.99
2021,32,0,5,2.87
2021,32,0,10,2.84
2021,32,0,15,2.76
2021,32,0,20,2.63
2021,32,0,25,2.47
2021,32,0,30,2.23
2021,32,0,35,2.30
2021,32,0,40,2.72
2021,32,0,45,3.45
2021,32,0,50,3.55
2021,32,0,55,3.36
2021,32,1,0,2.93
2021,32,1,5,2.82
2021,32,1,10,2.99
2021,32,1,15,3.08
2021,32,1,20,2.90
2021,32,1,25,2.26
2021,32,1,30,1.86
2021,32,1,35,1.30
2021,32,1,40,0.76
2021,32,1,45,0.98
2021,32,1,50,-0.00
2021,32,1,55,0.01
2021,32,2,0,0.18
2021,32,2,5,-0.04
2021,32,2,10,0.27
2021,32,2,15,0.66
2021,32,2,20,0.66
2021,32,2,25,-0.49
2021,32,2,30,-0.54
2021,32,2,35,-0.67
2021,32,2,40,1.00
2021,32,2,45,1.29
2021,32,2,50,0.52
2021,32,2,55,-0.15
2021,32,3,0,-0.19
2021,32,3,5,-0.31
2021,32,3,10,-0.46
2021,32,3,15,-0.99
2021,32,3,20,-0.28
2021,32,3,25,0.17
2021,32,3,30,-0.42
2021,32,3,35,0.86
2021,32,3,40,0.66
2021,32,3,45,0.44
2021,32,3,50,0.32
2021,32,3,55,0.26
2021,32,4,0,0.07
2021,32,4,5,-0.14
2021,32,4,10,-0.02
2021,32,4,15,0.17
2021,32,4,20,0.48
2021,32,4,25,-0.11
2021,32,4,30,0.12
2021,32,4,35,-0.11
2021,32,4,40,-0.77
2021,32,4,45,-1.21
2021,32,4,50,-0.83
2021,32,4,55,-0.28
2021,32,5,0,-0.40
2021,32,5,5,-0.38
2021,32,5,10,-0.15
2021,32,5,15,-0.13
2021,32,5,20,-0.21
2021,32,5,25,-0.25
2021,32,5,30,-0.37
2021,32,5,35,-0.96
2021,32,5,40,-1.56
2021,32,5,45,-1.62
2021,32,5,50,-1.69
2021,32,5,55,-1.57
2021,32,6,0,-1.51
2021,32,6,5,-1.05
2021,32,6,10,-1.29
2021,32,6,15,-1.23
2021,32,6,20,-2.04
2021,32,6,25,-1.45
2021,32,6,30,-1.31
2021,32,6,35,-1.64
2021,32,6,40,-1.14
2021,32,6,45,-0.61
2021,32,6,50,-1.37
2021,32,6,55,-1.11
2021,32,7,0,-0.83
2021,32,7,5,-1.21
2021,32,7,10,-1.08
2021,32,7,15,-0.61
2021,32,7,20,0.60
2021,32,7,25,0.48
2021,32,7,30,1.68
2021,32,7,35,1.67
2021,32,7,40,-0.21
2021,32,7,45,-1.93
2021,32,7,50,-1.86
2021,32,7,55,-2.07
2021,32,8,0,-1.70
2021,32,8,5,-1.80
2021,32,8,10,-2.01
2021,32,8,15,-1.85
2021,32,8,20,-1.93
2021,32,8,25,-2.38
2021,32,8,30,-2.18
2021,32,8,35,-2.09
2021,32,8,40,-1.90
2021,32,8,45,-1.59
2021,32,8,50,-2.04
2021,32,8,55,-1.69
2021,32,9,0,-2.27
2021,32,9,5,-2.62
2021,32,9,10,-2.82
2021,32,9,15,-2.06
2021,32,9,20,-1.94
2021,32,9,25,-1.64
2021,32,9,30,-2.84
2021,32,9,35,-3.21
2021,32,9,40,-3.16
2021,32,9,45,-2.10
2021,32,9,50,-2.48
2021,32,9,55,-2.35
2021,32,10,0,-2.08
2021,32,10,5,-1.53
2021,32,10,10,-1.25
2021,32,10,15,-0.46
2021,32,10,20,-0.32
2021,32,10,25,-0.14
2021,32,10,30,-1.07
2021,32,10,35,-1.29
2021,32,10,40,-1.31
2021,32,10,45,-1.93
2021,32,10,50,-1.72
2021,32,10,55,-1.47
2021,32,11,0,-2.17
2021,32,11,5,-2.32
2021,32,11,10,-1.33
2021,32,11,15,-2.34
2021,32,11,20,-2.17
2021,32,11,25,-2.16
2021,32,11,30,-2.41
2021,32,11,35,-2.66
2021,32,11,40,-2.55
2021,32,11,45,-2.60
2021,32,11,50,-2.33
2021,32,11,55,-1.52
2021,32,12,0,-0.13
2021,32,12,5,0.01
2021,32,12,10,0.72
2021,32,12,15,0.36
2021,32,12,20,0.72
2021,32,12,25,1.29
2021,32,12,30,1.53
2021,32,12,35,1.55
2021,32,12,40,2.14
2021,32,12,45,1.93
2021,32,12,50,0.78
2021,32,12,55,0.86
2021,32,13,0,-0.29
2021,32,13,5,-0.13
2021,32,13,10,0.21
2021,32,13,15,0.89
2021,32,13,20,1.09
2021,32,13,25,0.63
2021,32,13,30,0.76
2021,32,13,35,0.13
2021,32,13,40,0.11
2021,32,13,45,0.14
2021,32,13,50,-0.12
2021,32,13,55,-0.37
2021,32,14,0,9999.99
2021,32,14,5,9999.99
2021,32,14,10,9999.99
2021,32,14,15,9999.99
2021,32,14,20,9999.99
2021,32,14,25,9999.99
2021,32,14,30,9999.99
2021,32,14,35,9999.99
2021,32,14,40,9999.99
2021,32,14,45,9999.99
2021,32,14,50,9999.99
2021,32,14,55,9999.99
2021,32,15,0,9999.99
2021,32,15,5,9999.99
2021,32,15,10,9999.99
2021,32,15,15,9999.99
2021,32,15,20,9999.99
2021,32,15,25,9999.99
2021,32,15,30,9999.99
2021,32,15,35,9999.99
2021,32,15,40,9999.99
2021,32,15,45,9999.99
2021,32,15,50,9999.99
2021,32,15,55,9999.99
2021,32,16,0,9999.99
2021,32,16,5,9999.99
2021,32,16,10,2.54
2021,32,16,15,2.29
2021,32,16,20,1.21
2021,32,16,25,2.05
2021,32,16,30,-0.46
2021,32,16,35,-0.46
2021,32,16,40,-0.53
2021,32,16,45,-0.45
2021,32,16,50,-0.63
2021,32,16,55,-1.40
2021,32,17,0,-1.44
2021,32,17,5,-1.40
2021,32,17,10,-1.55
2021,32,17,15,-1.54
2021,32,17,20,-0.13
2021,32,17,25,1.36
2021,32,17,30,0.97
2021,32,17,35,0.34
2021,32,17,40,0.77
2021,32,17,45,0.55
2021,32,17,50,-0.29
2021,32,17,55,-0.23
2021,32,18,0,-1.09
2021,32,18,5,-0.99
2021,32,18,10,-1.34
2021,32,18,15,-0.70
2021,32,18,20,-0.07
2021,32,18,25,-0.45
2021,32,18,30,-0.02
2021,32,18,35,1.28
2021,32,18,40,1.81
2021,32,18,45,2.38
2021,32,18,50,2.59
2021,32,18,55,1.70
2021,32,19,0,-1.39
2021,32,19,5,-1.65
2021,32,19,10,-1.74
2021,32,19,15,-0.82
2021,32,19,20,-0.94
2021,32,19,25,-0.92
2021,32,19,30,-0.92
2021,32,19,35,-1.26
2021,32,19,40,-1.40
2021,32,19,45,-1.83
2021,32,19,50,0.41
2021,32,19,55,0.85
2021,32,20,0,-0.49
2021,32,20,5,-1.92
2021,32,20,10,-2.47
2021,32,20,15,-2.77
2021,32,20,20,-2.23
2021,32,20,25,-1.90
2021,32,20,30,-1.40
2021,32,20,35,-0.89
2021,32,20,40,-1.19
2021,32,20,45,-2.20
2021,32,20,50,-2.46
2021,32,20,55,-3.05
2021,32,21,0,-3.05
2021,32,21,5,-3.09
2021,32,21,10,-2.78
2021,32,21,15,-2.58
2021,32,21,20,-2.37
2021,32,21,25,-2.75
2021,32,21,30,-3.06
2021,32,21,35,-2.88
2021,32,21,40,-3.21
2021,32,21,45,-3.68
2021,32,21,50,-3.10
2021,32,21,55,-2.77
2021,32,22,0,-2.99
2021,32,22,5,-2.65
2021,32,22,10,-2.88
2021,32,22,15,-2.48
2021,32,22,20,-2.68
2021,32,22,25,-2.29
2021,32,22,30,-2.20
2021,32,22,35,-1.90
2021,32,22,40,-2.34
2021,32,22,45,-2.55
2021,32,22,50,-2.71
2021,32,22,55,-2.85
2021,32,23,0,-2.87
2021,32,23,5,-3.13
2021,32,23,10,-3.46
2021,32,23,15,-3.28
2021,32,23,20,-3.24
2021,32,23,25,-3.55
2021,32,23,30,-3.15
2021,32,23,35,-2.19
2021,32,23,40,-2.45
2021,32,23,45,-1.54
2021,32,23,50,-0.67
2021,32,23,55,-0.47
2021,33,0,0,0.37
2021,33,0,5,1.80
2021,33,0,10,1.92
2021,33,0,15,1.41
2021,33,0,20,3.71
2021,33,0,25,4.39
2021,33,0,30,5.24
2021,33,0,35,6.27
2021,33,0,40,1.68
2021,33,0,45,0.93
2021,33,0,50,1.46
2021,33,0,55,4.93
2021,33,1,0,5.99
2021,33,1,5,6.25
2021,33,1,10,6.56
2021,33,1,15,8.19
2021,33,1,20,-0.14
2021,33,1,25,-2.56
2021,33,1,30,-0.58
2021,33,1,35,1.24
2021,33,1,40,1.34
2021,33,1,45,1.97
2021,33,1,50,2.69
2021,33,1,55,2.09
2021,33,2,0,0.39
2021,33,2,5,0.19
2021,33,2,10,1.31
2021,33,2,15,3.27
2021,33,2,20,4.41
2021,33,2,25,3.97
2021,33,2,30,4.25
2021,33,2,35,3.18
2021,33,2,40,0.29
2021,33,2,45,3.25
2021,33,2,50,5.11
2021,33,2,55,5.16
2021,33,3,0,4.91
2021,33,3,5,8.66
2021,33,3,10,8.95
2021,33,3,15,5.66
2021,33,3,20,4.91
2021,33,3,25,5.30
2021,33,3,30,6.28
2021,33,3,35,8.79
2021,33,3,40,8.83
2021,33,3,45,6.57
2021,33,3,50,5.11
2021,33,3,55,5.93
2021,33,4,0,6.69
2021,33,4,5,4.01
2021,33,4,10,2.09
2021,33,4,15,2.86
2021,33,4,20,1.66
2021,33,4,25,2.29
2021,33,4,30,2.16
2021,33,4,35,2.73
2021,33,4,40,2.75
2021,33,4,45,3.50
2021,33,4,50,3.68
2021,33,4,55,5.27
2021,33,5,0,7.08
2021,33,5,5,6.50
2021,33,5,10,7.31
2021,33,5,15,7.51
2021,33,5,20,7.98
2021,33,5,25,6.83
2021,33,5,30,5.47
2021,33,5,35,6.16
2021,33,5,40,5.51
2021,33,5,45,4.24
2021,33,5,50,6.07
2021,33,5,55,4.42
2021,33,6,0,6.15
2021,33,6,5,7.27
2021,33,6,10,8.12
2021,33,6,15,8.26
2021,33,6,20,8.44
2021,33,6,25,8.58
2021,33,6,30,7.53
2021,33,6,35,8.32
2021,33,6,40,7.98
2021,33,6,45,8.36
2021,33,6,50,7.56
2021,33,6,55,5.33
2021,33,7,0,1.78
2021,33,7,5,-1.61
2021,33,7,10,-3.81
2021,33,7,15,0.13
2021,33,7,20,-0.43
2021,33,7,25,-3.88
2021,33,7,30,-7.90
2021,33,7,35,-5.57
2021,33,7,40,2.74
2021,33,7,45,1.88
2021,33,7,50,2.68
2021,33,7,55,1.71
2021,33,8,0,2.21
2021,33,8,5,3.80
2021,33,8,10,4.05
2021,33,8,15,0.89
2021,33,8,20,2.26
2021,33,8,25,3.70
2021,33,8,30,1.81
2021,33,8,35,3.15
2021,33,8,40,-0.62
2021,33,8,45,-1.14
2021,33,8,50,0.45
2021,33,8,55,1.53
2021,33,9,0,1.53
2021,33,9,5,2.15
2021,33,9,10,1.07
2021,33,9,15,2.34
2021,33,9,20,1.15
2021,33,9,25,0.57
2021,33,9,30,2.41
2021,33,9,35,1.17
2021,33,9,40,-2.22
2021,33,9,45,-0.09
2021,33,9,50,5.00
2021,33,9,55,3.95
2021,33,10,0,2.66
2021,33,10,5,2.96
2021,33,10,10,1.12
2021,33,10,15,-1.16
2021,33,10,20,-0.64
2021,33,10,25,0.41
2021,33,10,30,-1.38
2021,33,10,35,0.59
2021,33,10,40,3.34
2021,33,10,45,2.51
2021,33,10,50,3.33
2021,33,10,55,0.84
2021,33,11,0,1.50
2021,33,11,5,2.98
2021,33,11,10,3.18
2021,33,11,15,3.11
2021,33,11,20,3.18
2021,33,11,25,2.86
2021,33,11,30,4.30
2021,33,11,35,5.15
2021,33,11,40,5.38
2021,33,11,45,4.40
2021,33,11,50,3.31
2021,33,11,55,3.67
2021,33,12,0,3.90
2021,33,12,5,2.86
2021,33,12,10,2.09
2021,33,12,15,1.61
2021,33,12,20,2.22
2021,33,12,25,4.79
2021,33,12,30,5.02
2021,33,12,35,3.74
2021,33,12,40,4.03
2021,33,12,45,3.97
2021,33,12,50,4.17
2021,33,12,55,4.04
2021,33,13,0,3.20
2021,33,13,5,4.49
2021,33,13,10,3.99
2021,33,13,15,4.00
2021,33,13,20,3.64
2021,33,13,25,3.61
2021,33,13,30,2.05
2021,33,13,35,5.47
2021,33,13,40,6.63
2021,33,13,45,4.79
2021,33,13,50,4.11
2021,33,13,55,4.68
2021,33,14,0,5.42
2021,33,14,5,5.33
2021,33,14,10,7.18
2021,33,14,15,6.40
2021,33,14,20,6.49
2021,33,14,25,6.14
2021,33,14,30,4.80
2021,33,14,35,6.17
2021,33,14,40,6.60
2021,33,14,45,7.37
2021,33,14,50,8.14
2021,33,14,55,6.76
2021,33,15,0,6.43
2021,33,15,5,7.75
2021,33,15,10,7.44
2021,33,15,15,7.43
2021,33,15,20,7.65
2021,33,15,25,6.00
2021,33,15,30,6.96
2021,33,15,35,6.92
2021,33,15,40,6.32
2021,33,15,45,5.69
2021,33,15,50,4.26
2021,33,15,55,5.32
2021,33,16,0,4.31
2021,33,16,5,5.38
2021,33,16,10,5.90
2021,33,16,15,5.51
2021,33,16,20,5.26
2021,33,16,25,4.92
2021,33,16,30,5.46
2021,33,16,35,5.44
2021,33,16,40,4.25
2021,33,16,45,3.40
2021,33,16,50,3.43
2021,33,16,55,3.11
2021,33,17,0,3.86
2021,33,17,5,5.19
2021,33,17,10,5.63
2021,33,17,15,5.52
2021,33,17,20,4.45
2021,33,17,25,4.66
2021,33,17,30,4.48
2021,33,17,35,5.64
2021,33,17,40,5.58
2021,33,17,45,5.72
2021,33,17,50,5.55
2021,33,17,55,5.01
2021,33,18,0,4.09
2021,33,18,5,3.21
2021,33,18,10,1.56
2021,33,18,15,-0.56
2021,33,18,20,-0.88
2021,33,18,25,-2.00
2021,33,18,30,0.50
2021,33,18,35,1.62
2021,33,18,40,1.21
2021,33,18,45,0.76
2021,33,18,50,1.25
2021,33,18,55,0.33
2021,33,19,0,0.13
2021,33,19,5,1.06
2021,33,19,10,1.81
2021,33,19,15,3.87
2021,33,19,20,4.73
2021,33,19,25,4.55
2021,33,19,30,4.45
2021,33,19,35,3.59
2021,33,19,40,3.64
2021,33,19,45,4.00
2021,33,19,50,4.48
2021,33,19,55,2.39
2021,33,20,0,2.16
2021,33,20,5,4.54
2021,33,20,10,3.24
2021,33,20,15,1.12
2021,33,20,20,2.72
2021,33,20,25,1.40
2021,33,20,30,2.89
2021,33,20,35,4.21
2021,33,20,40,4.41
2021,33,20,45,4.50
2021,33,20,50,4.71
2021,33,20,55,5.08
2021,33,21,0,5.16
2021,33,21,5,5.39
2021,33,21,10,5.46
2021,33,21,15,5.77
2021,33,21,20,5.51
2021,33,21,25,5.79
2021,33,21,30,6.13
2021,33,21,35,6.25
2021,33,21,40,5.72
2021,33,21,45,5.79
2021,33,21,50,5.68
2021,33,21,55,5.53
2021,33,22,0,5.34
2021,33,22,5,5.53
2021,33,22,10,5.82
2021,33,22,15,5.60
2021,33,22,20,5.21
2021,33,22,25,4.62
2021,33,22,30,5.64
2021,33,22,35,5.73
2021,33,22,40,5.10
2021,33,22,45,5.83
2021,33,22,50,5.44
2021,33,22,55,5.64
2021,33,23,0,6.18
2021,33,23,5,5.94
2021,33,23,10,5.69
2021,33,23,15,5.57
2021,33,23,20,5.45
2021,33,23,25,5.25
2021,33,23,30,5.35
2021,33,23,35,4.66
2021,33,23,40,4.62
2021,33,23,45,4.64
2021,33,23,50,4.25
2021,33,23,55,6.53
2021,34,0,0,5.40
2021,34,0,5,4.78
2021,34,0,10,4.86
2021,34,0,15,2.72
2021,34,0,20,3.17
2021,34,0,25,4.31
2021,34,0,30,4.72
2021,34,0,35,4.32
2021,34,0,40,4.89
2021,34,0,45,4.60
2021,34,0,50,2.98
2021,34,0,55,3.99
2021,34,1,0,5.86
2021,34,1,5,5.52
2021,34,1,10,5.36
2021,34,1,15,4.88
2021,34,1,20,4.68
2021,34,1,25,4.99
2021,34,1,30,4.84
2021,34,1,35,5.27
2021,34,1,40,4.53
2021,34,1,45,5.11
2021,34,1,50,3.11
2021,34,1,55,3.52
2021,34,2,0,3.82
2021,34,2,5,3.80
2021,34,2,10,4.42
2021,34,2,15,4.95
2021,34,2,20,5.63
2021,34,2,25,5.96
2021,34,2,30,5.90
2021,34,2,35,5.90
2021,34,2,40,5.80
2021,34,2,45,5.56
2021,34,2,50,7.09
2021,34,2,55,5.50
2021,34,3,0,4.25
2021,34,3,5,4.07
2021,34,3,10,4.21
2021,34,3,15,2.64
2021,34,3,20,3.66
2021,34,3,25,3.63
2021,34,3,30,2.77
2021,34,3,35,2.08
2021,34,3,40,1.56
2021,34,3,45,0.97
2021,34,3,50,0.93
2021,34,3,55,3.80
2021,34,4,0,5.02
2021,34,4,5,5.35
2021,34,4,10,5.92
2021,34,4,15,5.70
2021,34,4,20,4.27
2021,34,4,25,3.33
2021,34,4,30,6.27
2021,34,4,35,5.56
2021,34,4,40,5.47
2021,34,4,45,4.42
2021,34,4,50,4.66
2021,34,4,55,4.50
2021,34,5,0,4.45
2021,34,5,5,2.59
2021,34,5,10,4.10
2021,34,5,15,5.68
2021,34,5,20,6.17
2021,34,5,25,3.18
2021,34,5,30,3.59
2021,34,5,35,1.87
2021,34,5,40,1.44
2021,34,5,45,0.81
2021,34,5,50,2.99
2021,34,5,55,2.05
2021,34,6,0,0.50
2021,34,6,5,1.86
2021,34,6,10,1.71
2021,34,6,15,2.29
2021,34,6,20,1.36
2021,34,6,25,0.24
2021,34,6,30,0.97
2021,34,6,35,-0.46
2021,34,6,40,1.06
2021,34,6,45,2.01
2021,34,6,50,2.55
2021,34,6,55,5.27
2021,34,7,0,4.11
2021,34,7,5,3.18
2021,34,7,10,3.66
2021,34,7,15,5.98
2021,34,7,20,5.10
2021,34,7,25,5.27
2021,34,7,30,5.20
2021,34,7,35,3.37
2021,34,7,40,1.96
2021,34,7,45,2.32
2021,34,7,50,2.57
2021,34,7,55,3.21
2021,34,8,0,4.83
2021,34,8,5,6.99
2021,34,8,10,7.00
2021,34,8,15,6.47
2021,34,8,20,6.40
2021,34,8,25,5.97
2021,34,8,30,6.76
2021,34,8,35,6.87
2021,34,8,40,7.07
2021,34,8,45,7.15
2021,34,8,50,6.83
2021,34,8,55,7.27
2021,34,9,0,7.37
2021,34,9,5,6.65
2021,34,9,10,6.40
2021,34,9,15,6.79
2021,34,9,20,6.26
2021,34,9,25,6.50
2021,34,9,30,6.69
2021,34,9,35,4.12
2021,34,9,40,4.00
2021,34,9,45,3.51
2021,34,9,50,5.64
2021,34,9,55,6.55
2021,34,10,0,6.70
2021,34,10,5,5.68
2021,34,10,10,4.93
2021,34,10,15,4.81
2021,34,10,20,6.88
2021,34,10,25,6.84
2021,34,10,30,4.97
2021,34,10,35,3.99
2021,34,10,40,5.38
2021,34,10,45,5.56
2021,34,10,50,5.59
2021,34,10,55,5.24
2021,34,11,0,5.69
2021,34,11,5,4.88
2021,34,11,10,5.58
2021,34,11,15,7.39
2021,34,11,20,7.31
2021,34,11,25,7.35
2021,34,11,30,7.13
2021,34,11,35,7.02
2021,34,11,40,7.09
2021,34,11,45,6.64
2021,34,11,50,6.24
2021,34,11,55,6.85
2021,34,12,0,6.81
2021,34,12,5,7.16
2021,34,12,10,7.12
2021,34,12,15,6.90
2021,34,12,20,7.07
2021,34,12,25,7.56
2021,34,12,30,7.42
2021,34,12,35,7.28
2021,34,12,40,7.04
2021,34,12,45,7.19
2021,34,12,50,7.11
2021,34,12,55,7.25
2021,34,13,0,7.26
2021,34,13,5,6.13
2021,34,13,10,6.33
2021,34,13,15,6.64
2021,34,13,20,6.37
2021,34,13,25,6.42
2021,34,13,30,6.13
2021,34,13,35,7.09
2021,34,13,40,5.99
2021,34,13,45,5.53
2021,34,13,50,6.10
2021,34,13,55,6.47
2021,34,14,0,6.91
2021,34,14,5,7.00
2021,34,14,10,7.13
2021,34,14,15,6.90
2021,34,14,20,6.17
2021,34,14,25,5.90
2021,34,14,30,5.00
2021,34,14,35,4.53
2021,34,14,40,3.84
2021,34,14,45,4.17
2021,34,14,50,4.34
2021,34,14,55,4.01
2021,34,15,0,3.57
2021,34,15,5,4.03
2021,34,15,10,4.04
2021,34,15,15,3.28
2021,34,15,20,2.56
2021,34,15,25,4.62
2021,34,15,30,3.62
2021,34,15,35,3.27
2021,34,15,40,4.19
2021,34,15,45,4.62
2021,34,15,50,4.35
2021,34,15,55,4.50
2021,34,16,0,4.82
2021,34,16,5,4.19
2021,34,16,10,3.64
2021,34,16,15,3.37
2021,34,16,20,2.69
2021,34,16,25,2.86
2021,34,16,30,3.21
2021,34,16,35,3.38
2021,34,16,40,3.54
2021,34,16,45,4.44
2021,34,16,50,4.72
2021,34,16,55,4.93
2021,34,17,0,4.80
2021,34,17,5,5.43
2021,34,17,10,6.30
2021,34,17,15,6.41
2021,34,17,20,6.98
2021,34,17,25,7.00
2021,34,17,30,5.87
2021,34,17,35,4.96
2021,34,17,40,4.57
2021,34,17,45,3.19
2021,34,17,50,2.91
2021,34,17,55,3.18
2021,34,18,0,3.67
2021,34,18,5,5.49
2021,34,18,10,5.37
2021,34,18,15,4.74
2021,34,18,20,3.17
2021,34,18,25,6.39
2021,34,18,30,6.43
2021,34,18,35,5.37
2021,34,18,40,5.15
2021,34,18,45,5.53
2021,34,18,50,6.47
2021,34,18,55,9999.99
2021,34,19,0,7.64
2021,34,19,5,7.74
2021,34,19,10,7.20
2021,34,19,15,7.14
2021,34,19,20,6.00
2021,34,19,25,4.34
2021,34,19,30,5.15
2021,34,19,35,4.78
2021,34,19,40,5.27
2021,34,19,45,3.84
2021,34,19,50,5.08
2021,34,19,55,4.22
2021,34,20,0,4.83
2021,34,20,5,3.98
2021,34,20,10,4.50
2021,34,20,15,5.05
2021,34,20,20,6.54
2021,34,20,25,6.78
2021,34,20,30,7.07
2021,34,20,35,7.06
2021,34,20,40,5.57
2021,34,20,45,3.14
2021,34,20,50,1.65
2021,34,20,55,0.31
2021,34,21,0,2.96
2021,34,21,5,2.77
2021,34,21,10,3.63
2021,34,21,15,5.30
2021,34,21,20,5.36
2021,34,21,25,5.65
2021,34,21,30,4.96
2021,34,21,35,5.72
2021,34,21,40,6.36
2021,34,21,45,6.38
2021,34,21,50,6.05
2021,34,21,55,6.58
2021,34,22,0,6.57
2021,34,22,5,5.74
2021,34,22,10,5.35
2021,34,22,15,5.93
2021,34,22,20,6.40
2021,34,22,25,6.27
2021,34,22,30,5.97
2021,34,22,35,5.85
2021,34,22,40,5.52
2021,34,22,45,5.13
2021,34,22,50,5.55
2021,34,22,55,5.92
2021,34,23,0,6.05
2021,34,23,5,5.95
2021,34,23,10,5.74
2021,34,23,15,5.63
2021,34,23,20,5.61
2021,34,23,25,5.53
2021,34,23,30,5.54
2021,34,23,35,5.44
2021,34,23,40,5.37
2021,34,23,45,5.26
2021,34,23,50,5.04
2021,34,23,55,4.98
2021,35,0,0,5.06
2021,35,0,5,5.03
2021,35,0,10,4.17
2021,35,0,15,2.54
2021,35,0,20,-0.21
2021,35,0,25,-1.08
2021,35,0,30,-2.04
2021,35,0,35,0.70
2021,35,0,40,0.03
2021,35,0,45,1.30
2021,35,0,50,0.56
2021,35,0,55,1.21
2021,35,1,0,1.72
2021,35,1,5,1.79
2021,35,1,10,2.45
2021,35,1,15,3.14
2021,35,1,20,2.51
2021,35,1,25,2.37
2021,35,1,30,0.97
2021,35,1,35,3.33
2021,35,1,40,1.91
2021,35,1,45,1.20
2021,35,1,50,1.92
2021,35,1,55,1.38
2021,35,2,0,0.06
2021,35,2,5,2.92
2021,35,2,10,3.52
2021,35,2,15,3.84
2021,35,2,20,4.28
2021,35,2,25,4.15
2021,35,2,30,2.95
2021,35,2,35,1.03
2021,35,2,40,3.13
2021,35,2,45,3.17
2021,35,2,50,3.25
2021,35,2,55,2.59
2021,35,3,0,2.51
2021,35,3,5,2.10
2021,35,3,10,3.22
2021,35,3,15,2.71
2021,35,3,20,3.99
2021,35,3,25,3.56
2021,35,3,30,2.88
2021,35,3,35,2.20
2021,35,3,40,1.70
2021,35,3,45,1.28
2021,35,3,50,1.68
2021,35,3,55,2.39
2021,35,4,0,2.80
2021,35,4,5,2.27
2021,35,4,10,1.65
2021,35,4,15,0.27
2021,35,4,20,0.36
2021,35,4,25,0.87
2021,35,4,30,1.56
2021,35,4,35,3.04
2021,35,4,40,2.81
2021,35,4,45,2.67
2021,35,4,50,2.50
2021,35,4,55,2.53
2021,35,5,0,2.12
2021,35,5,5,-0.28
2021,35,5,10,1.77
2021,35,5,15,2.39
2021,35,5,20,2.79
2021,35,5,25,2.59
2021,35,5,30,2.95
2021,35,5,35,2.54
2021,35,5,40,1.60
2021,35,5,45,2.55
2021,35,5,50,-0.06
2021,35,5,55,-0.91
2021,35,6,0,-2.23
2021,35,6,5,-1.98
2021,35,6,10,-1.15
2021,35,6,15,0.49
2021,35,6,20,0.73
2021,35,6,25,-1.71
2021,35,6,30,-2.30
2021,35,6,35,-2.09
2021,35,6,40,0.21
2021,35,6,45,-0.21
2021,35,6,50,1.49
2021,35,6,55,0.19
2021,35,7,0,0.48
2021,35,7,5,-2.37
2021,35,7,10,-3.57
2021,35,7,15,-3.62
2021,35,7,20,-3.24
2021,35,7,25,-3.35
2021,35,7,30,-3.62
2021,35,7,35,-3.47
2021,35,7,40,-2.01
2021,35,7,45,-1.17
2021,35,7,50,-0.54
2021,35,7,55,0.11
2021,35,8,0,-0.55
2021,35,8,5,-0.88
2021,35,8,10,-1.63
2021,35,8,15,-1.30
2021,35,8,20,-1.52
2021,35,8,25,-1.89
2021,35,8,30,-0.72
2021,35,8,35,-1.47
2021,35,8,40,-1.11
2021,35,8,45,-1.16
2021,35,8,50,-1.92
2021,35,8,55,-2.88
2021,35,9,0,-1.53
2021,35,9,5,-1.46
2021,35,9,10,-1.72
2021,35,9,15,-1.62
2021,35,9,20,-2.06
2021,35,9,25,-1.56
2021,35,9,30,-1.31
2021,35,9,35,-1.44
2021,35,9,40,-1.37
2021,35,9,45,-2.10
2021,35,9,50,-2.67
2021,35,9,55,-2.85
2021,35,10,0,0.19
2021,35,10,5,0.74
2021,35,10,10,1.10
2021,35,10,15,0.93
2021,35,10,20,1.13
2021,35,10,25,3.46
2021,35,10,30,3.59
2021,35,10,35,3.42
2021,35,10,40,2.94
2021,35,10,45,3.14
2021,35,10,50,0.36
2021,35,10,55,-0.41
2021,35,11,0,2.26
2021,35,11,5,2.04
2021,35,11,10,1.76
2021,35,11,15,1.70
2021,35,11,20,1.49
2021,35,11,25,2.48
